event_id,case_id,account_id,session_id,content_id,target_id,timestamp,event_type,channel,model_surface,action,raw_risk_score,pattern_id,ground_truth_case_label
EVT-0000849,C-004,A-0037,S-00131,CT-000545,TGT-007,2026-07-08T14:10:00+00:00,post,reporting,api,updated,0.727,,True Positive - Recruitment Network
EVT-0000850,C-004,A-0037,S-00130,,TGT-006,2026-07-07T14:36:00+00:00,migration_signal,account,account_layer,created,0.642,P08,True Positive - Recruitment Network
EVT-0000851,C-004,A-0041,S-00148,,TGT-007,2026-07-07T21:42:00+00:00,search,search,api,viewed,0.863,,True Positive - Recruitment Network
EVT-0000852,C-004,A-0040,S-00144,CT-000546,TGT-007,2026-07-08T20:26:00+00:00,post,system,moderation_queue,updated,0.642,P09,True Positive - Recruitment Network
EVT-0000853,C-004,A-0036,S-00124,,TGT-005,2026-07-10T21:30:00+00:00,search,account,moderation_queue,submitted,0.663,P04,True Positive - Recruitment Network
EVT-0000854,C-004,A-0041,S-00148,CT-000547,TGT-007,2026-07-07T16:04:00+00:00,post,system,api,shared,0.782,,True Positive - Recruitment Network
EVT-0000855,C-004,A-0046,S-00162,,TGT-005,2026-07-10T20:10:00+00:00,search,search,account_layer,created,0.711,,True Positive - Recruitment Network
EVT-0000856,C-004,A-0046,S-00162,CT-000548,TGT-006,2026-07-10T01:44:00+00:00,post,reporting,account_layer,viewed,0.891,P04,True Positive - Recruitment Network
EVT-0000857,C-004,A-0040,S-00140,CT-000549,TGT-005,2026-07-07T23:31:00+00:00,post,search,moderation_queue,viewed,0.908,P12,True Positive - Recruitment Network
EVT-0000858,C-004,A-0045,S-00160,,,2026-07-10T04:30:00+00:00,login,reporting,chat,submitted,0.617,P08,True Positive - Recruitment Network
EVT-0000859,C-004,A-0044,S-00157,CT-000550,TGT-007,2026-07-09T06:42:00+00:00,post,account,api,viewed,0.671,P04,True Positive - Recruitment Network
EVT-0000860,C-004,A-0043,S-00156,,,2026-07-07T13:57:00+00:00,login,system,api,shared,0.648,P12,True Positive - Recruitment Network
EVT-0000861,C-004,A-0040,S-00140,CT-000551,TGT-006,2026-07-11T04:10:00+00:00,post,chat,chat,shared,0.671,P12,True Positive - Recruitment Network
EVT-0000862,C-004,A-0037,S-00131,CT-000552,TGT-007,2026-07-07T11:42:00+00:00,post,reporting,chat,shared,0.831,P08,True Positive - Recruitment Network
EVT-0000863,C-004,A-0047,S-00167,CT-000553,TGT-007,2026-07-09T03:49:00+00:00,post,account,chat,shared,0.777,P12,True Positive - Recruitment Network
EVT-0000864,C-004,A-0039,S-00139,CT-000554,TGT-007,2026-07-11T06:36:00+00:00,post,account,moderation_queue,created,0.804,,True Positive - Recruitment Network
EVT-0000865,C-004,A-0036,S-00126,CT-000555,TGT-006,2026-07-07T21:46:00+00:00,post,search,api,viewed,0.913,P04,True Positive - Recruitment Network
EVT-0000866,C-004,A-0047,S-00165,CT-000556,TGT-007,2026-07-07T18:45:00+00:00,message,system,api,created,0.825,P08,True Positive - Recruitment Network
EVT-0000867,C-004,A-0047,S-00165,CT-000557,TGT-007,2026-07-11T00:37:00+00:00,post,system,chat,viewed,0.808,P04,True Positive - Recruitment Network
EVT-0000868,C-004,A-0040,S-00140,,,2026-07-08T19:26:00+00:00,migration_signal,account,chat,shared,0.73,P09,True Positive - Recruitment Network
EVT-0000869,C-004,A-0038,S-00135,CT-000558,TGT-005,2026-07-08T15:21:00+00:00,post,account,chat,viewed,0.695,P12,True Positive - Recruitment Network
EVT-0000870,C-004,A-0040,S-00142,,TGT-007,2026-07-08T18:22:00+00:00,login,account,chat,submitted,0.617,,True Positive - Recruitment Network
EVT-0000871,C-004,A-0041,S-00149,CT-000559,TGT-005,2026-07-08T13:25:00+00:00,post,chat,chat,created,0.675,,True Positive - Recruitment Network
EVT-0000872,C-004,A-0037,S-00131,CT-000560,TGT-007,2026-07-08T17:24:00+00:00,post,chat,api,created,0.675,,True Positive - Recruitment Network
EVT-0000873,C-004,A-0042,S-00151,,,2026-07-10T02:40:00+00:00,migration_signal,chat,account_layer,updated,0.796,P08,True Positive - Recruitment Network
EVT-0000874,C-004,A-0043,S-00155,,TGT-005,2026-07-09T12:26:00+00:00,migration_signal,reporting,account_layer,viewed,0.885,P12,True Positive - Recruitment Network
EVT-0000875,C-004,A-0036,S-00127,,TGT-006,2026-07-10T06:01:00+00:00,login,search,chat,submitted,0.572,,True Positive - Recruitment Network
EVT-0000876,C-004,A-0042,S-00150,,TGT-006,2026-07-07T14:57:00+00:00,login,reporting,moderation_queue,shared,0.856,P04,True Positive - Recruitment Network
EVT-0000877,C-004,A-0044,S-00157,CT-000561,TGT-007,2026-07-10T04:13:00+00:00,message,search,account_layer,submitted,0.625,P09,True Positive - Recruitment Network
EVT-0000878,C-004,A-0044,S-00157,CT-000562,TGT-006,2026-07-09T13:48:00+00:00,post,account,moderation_queue,created,0.822,P08,True Positive - Recruitment Network
EVT-0000879,C-004,A-0044,S-00157,CT-000563,TGT-006,2026-07-08T17:26:00+00:00,report,system,api,viewed,0.659,,True Positive - Recruitment Network
EVT-0000880,C-004,A-0041,S-00149,CT-000564,TGT-005,2026-07-09T17:52:00+00:00,message,chat,api,submitted,0.801,,True Positive - Recruitment Network
EVT-0000881,C-004,A-0036,S-00125,CT-000565,TGT-005,2026-07-10T00:45:00+00:00,report,reporting,api,updated,0.62,P08,True Positive - Recruitment Network
EVT-0000882,C-004,A-0037,S-00128,,TGT-005,2026-07-08T19:51:00+00:00,migration_signal,system,chat,submitted,0.67,P08,True Positive - Recruitment Network
EVT-0000883,C-004,A-0042,S-00152,,TGT-006,2026-07-09T11:43:00+00:00,migration_signal,reporting,api,viewed,0.751,P08,True Positive - Recruitment Network
EVT-0000884,C-004,A-0046,S-00162,,,2026-07-09T21:59:00+00:00,migration_signal,search,chat,submitted,0.721,P12,True Positive - Recruitment Network
EVT-0000885,C-004,A-0046,S-00163,CT-000566,TGT-006,2026-07-08T03:41:00+00:00,post,search,moderation_queue,viewed,0.864,,True Positive - Recruitment Network
EVT-0000886,C-004,A-0041,S-00148,CT-000567,TGT-006,2026-07-08T21:40:00+00:00,report,search,moderation_queue,submitted,0.744,P09,True Positive - Recruitment Network
EVT-0000887,C-004,A-0037,S-00131,CT-000568,TGT-005,2026-07-09T14:48:00+00:00,post,chat,chat,updated,0.658,,True Positive - Recruitment Network
EVT-0000888,C-004,A-0046,S-00163,CT-000569,TGT-007,2026-07-10T05:38:00+00:00,post,chat,account_layer,updated,0.879,P08,True Positive - Recruitment Network
EVT-0000889,C-004,A-0041,S-00147,,TGT-005,2026-07-09T14:44:00+00:00,search,system,moderation_queue,updated,0.852,P09,True Positive - Recruitment Network
EVT-0000890,C-004,A-0041,S-00145,,TGT-005,2026-07-08T19:43:00+00:00,migration_signal,search,chat,updated,0.655,P08,True Positive - Recruitment Network
EVT-0000891,C-004,A-0036,S-00125,,TGT-006,2026-07-09T19:56:00+00:00,login,account,chat,viewed,0.68,,True Positive - Recruitment Network
EVT-0000892,C-004,A-0043,S-00155,CT-000570,TGT-005,2026-07-09T02:19:00+00:00,post,system,moderation_queue,submitted,0.819,,True Positive - Recruitment Network
EVT-0000893,C-004,A-0038,S-00135,CT-000571,TGT-006,2026-07-08T03:59:00+00:00,post,system,api,updated,0.815,,True Positive - Recruitment Network
EVT-0000894,C-004,A-0038,S-00132,,TGT-006,2026-07-08T20:05:00+00:00,migration_signal,chat,chat,shared,0.598,,True Positive - Recruitment Network
EVT-0000895,C-004,A-0038,S-00135,CT-000572,TGT-006,2026-07-10T16:57:00+00:00,post,reporting,chat,updated,0.949,P04,True Positive - Recruitment Network
EVT-0000896,C-004,A-0040,S-00144,CT-000573,TGT-005,2026-07-08T21:43:00+00:00,message,reporting,moderation_queue,submitted,0.884,,True Positive - Recruitment Network
EVT-0000897,C-004,A-0044,S-00158,,,2026-07-10T14:40:00+00:00,login,chat,moderation_queue,viewed,0.633,,True Positive - Recruitment Network
EVT-0000898,C-004,A-0044,S-00157,CT-000574,TGT-007,2026-07-08T00:50:00+00:00,report,reporting,account_layer,submitted,0.63,,True Positive - Recruitment Network
EVT-0000899,C-004,A-0044,S-00158,CT-000575,TGT-006,2026-07-07T20:21:00+00:00,post,search,moderation_queue,updated,0.881,,True Positive - Recruitment Network
EVT-0000900,C-004,A-0046,S-00163,CT-000576,TGT-007,2026-07-08T13:00:00+00:00,post,search,account_layer,submitted,0.821,P09,True Positive - Recruitment Network
EVT-0000901,C-004,A-0044,S-00157,,,2026-07-08T12:58:00+00:00,migration_signal,reporting,api,created,0.616,P12,True Positive - Recruitment Network
EVT-0000902,C-004,A-0042,S-00151,,,2026-07-10T21:35:00+00:00,login,reporting,moderation_queue,shared,0.915,P08,True Positive - Recruitment Network
EVT-0000903,C-004,A-0040,S-00142,CT-000577,TGT-005,2026-07-10T22:42:00+00:00,post,reporting,account_layer,shared,0.611,P04,True Positive - Recruitment Network
EVT-0000904,C-004,A-0047,S-00167,CT-000578,TGT-007,2026-07-09T06:52:00+00:00,message,search,api,viewed,0.887,P12,True Positive - Recruitment Network
EVT-0000905,C-004,A-0036,S-00124,CT-000579,TGT-007,2026-07-11T05:49:00+00:00,post,system,chat,created,0.762,,True Positive - Recruitment Network
EVT-0000906,C-004,A-0042,S-00153,CT-000580,TGT-005,2026-07-11T03:21:00+00:00,report,system,chat,created,0.768,,True Positive - Recruitment Network
EVT-0000907,C-004,A-0044,S-00158,,TGT-007,2026-07-08T10:36:00+00:00,migration_signal,chat,moderation_queue,updated,0.703,,True Positive - Recruitment Network
EVT-0000908,C-004,A-0042,S-00153,CT-000581,TGT-006,2026-07-10T05:55:00+00:00,message,reporting,account_layer,updated,0.867,,True Positive - Recruitment Network
EVT-0000909,C-004,A-0038,S-00135,CT-000582,TGT-007,2026-07-08T22:28:00+00:00,post,system,moderation_queue,submitted,0.762,,True Positive - Recruitment Network
EVT-0000910,C-004,A-0047,S-00167,CT-000583,TGT-007,2026-07-07T21:13:00+00:00,report,account,moderation_queue,shared,0.664,P09,True Positive - Recruitment Network
EVT-0000911,C-004,A-0040,S-00142,CT-000584,TGT-005,2026-07-08T08:03:00+00:00,message,chat,api,created,0.892,P09,True Positive - Recruitment Network
EVT-0000912,C-004,A-0045,S-00161,CT-000585,TGT-006,2026-07-08T10:11:00+00:00,message,chat,chat,viewed,0.755,,True Positive - Recruitment Network
EVT-0000913,C-004,A-0040,S-00143,CT-000586,TGT-006,2026-07-10T05:49:00+00:00,message,chat,moderation_queue,shared,0.793,P12,True Positive - Recruitment Network
EVT-0000914,C-004,A-0037,S-00130,CT-000587,TGT-005,2026-07-10T11:17:00+00:00,post,chat,account_layer,submitted,0.85,P09,True Positive - Recruitment Network
EVT-0000915,C-004,A-0044,S-00158,CT-000588,TGT-007,2026-07-10T05:39:00+00:00,post,search,moderation_queue,updated,0.924,P09,True Positive - Recruitment Network
EVT-0000916,C-004,A-0045,S-00160,,TGT-006,2026-07-09T07:34:00+00:00,migration_signal,reporting,moderation_queue,created,0.816,,True Positive - Recruitment Network
EVT-0000917,C-004,A-0037,S-00129,,,2026-07-07T20:06:00+00:00,profile_update,reporting,chat,submitted,0.755,P12,True Positive - Recruitment Network
EVT-0000918,C-004,A-0043,S-00154,CT-000589,TGT-005,2026-07-08T16:38:00+00:00,message,reporting,account_layer,updated,0.645,P04,True Positive - Recruitment Network
EVT-0000919,C-004,A-0038,S-00135,CT-000590,TGT-006,2026-07-07T09:56:00+00:00,message,system,api,viewed,0.697,P04,True Positive - Recruitment Network
EVT-0000920,C-004,A-0046,S-00163,CT-000591,TGT-007,2026-07-08T13:01:00+00:00,post,system,api,created,0.867,P08,True Positive - Recruitment Network
EVT-0000921,C-004,A-0045,S-00161,CT-000592,TGT-005,2026-07-08T22:27:00+00:00,post,reporting,api,viewed,0.953,P08,True Positive - Recruitment Network
EVT-0000922,C-004,A-0040,S-00140,CT-000593,TGT-007,2026-07-08T23:27:00+00:00,post,search,account_layer,viewed,0.759,,True Positive - Recruitment Network
EVT-0000923,C-004,A-0039,S-00138,CT-000594,TGT-005,2026-07-10T14:07:00+00:00,report,search,chat,shared,0.724,,True Positive - Recruitment Network
EVT-0000924,C-004,A-0041,S-00149,,TGT-007,2026-07-11T01:28:00+00:00,login,reporting,account_layer,updated,0.635,P04,True Positive - Recruitment Network
EVT-0000925,C-004,A-0036,S-00124,CT-000595,TGT-007,2026-07-10T04:29:00+00:00,post,search,api,viewed,0.641,P08,True Positive - Recruitment Network
EVT-0000926,C-004,A-0036,S-00125,CT-000596,TGT-005,2026-07-07T22:25:00+00:00,post,system,moderation_queue,submitted,0.73,,True Positive - Recruitment Network
EVT-0000927,C-004,A-0044,S-00157,CT-000597,TGT-006,2026-07-10T07:34:00+00:00,post,reporting,api,shared,0.618,,True Positive - Recruitment Network
EVT-0000928,C-004,A-0039,S-00139,,TGT-006,2026-07-07T20:14:00+00:00,search,account,account_layer,shared,0.91,P09,True Positive - Recruitment Network
EVT-0000929,C-004,A-0045,S-00159,CT-000598,TGT-005,2026-07-09T14:24:00+00:00,post,account,chat,created,0.826,,True Positive - Recruitment Network
EVT-0000930,C-004,A-0046,S-00163,CT-000599,TGT-005,2026-07-07T16:46:00+00:00,post,chat,chat,updated,0.819,P09,True Positive - Recruitment Network
EVT-0000931,C-004,A-0037,S-00129,,TGT-007,2026-07-09T18:11:00+00:00,search,reporting,moderation_queue,created,0.857,,True Positive - Recruitment Network
EVT-0000932,C-004,A-0043,S-00154,CT-000600,TGT-006,2026-07-07T12:28:00+00:00,message,chat,moderation_queue,viewed,0.611,P09,True Positive - Recruitment Network
EVT-0000933,C-004,A-0041,S-00147,CT-000601,TGT-006,2026-07-08T18:25:00+00:00,post,reporting,account_layer,shared,0.677,P09,True Positive - Recruitment Network
EVT-0000934,C-004,A-0041,S-00146,,,2026-07-09T10:17:00+00:00,login,account,api,viewed,0.922,P04,True Positive - Recruitment Network
EVT-0000935,C-004,A-0038,S-00133,CT-000602,TGT-005,2026-07-10T23:13:00+00:00,post,account,chat,viewed,0.831,P09,True Positive - Recruitment Network
EVT-0000936,C-004,A-0045,S-00159,CT-000603,TGT-007,2026-07-10T15:58:00+00:00,post,search,chat,viewed,0.888,P12,True Positive - Recruitment Network
EVT-0000937,C-004,A-0038,S-00134,CT-000604,TGT-006,2026-07-10T22:33:00+00:00,post,chat,moderation_queue,updated,0.919,P08,True Positive - Recruitment Network
EVT-0000938,C-004,A-0043,S-00156,CT-000605,TGT-006,2026-07-09T02:59:00+00:00,report,reporting,account_layer,created,0.905,P09,True Positive - Recruitment Network
EVT-0000939,C-004,A-0046,S-00164,,TGT-006,2026-07-08T16:01:00+00:00,login,account,chat,viewed,0.919,P04,True Positive - Recruitment Network
EVT-0000940,C-004,A-0040,S-00143,CT-000606,TGT-006,2026-07-09T21:30:00+00:00,post,account,moderation_queue,viewed,0.8,P09,True Positive - Recruitment Network
EVT-0000941,C-004,A-0044,S-00158,CT-000607,TGT-006,2026-07-11T00:50:00+00:00,post,chat,api,created,0.934,,True Positive - Recruitment Network
EVT-0000942,C-004,A-0038,S-00134,,TGT-005,2026-07-07T23:53:00+00:00,login,search,api,viewed,0.568,,True Positive - Recruitment Network
EVT-0000943,C-004,A-0044,S-00157,CT-000608,TGT-006,2026-07-09T11:51:00+00:00,post,reporting,chat,shared,0.95,P04,True Positive - Recruitment Network
EVT-0000944,C-004,A-0047,S-00166,CT-000609,TGT-006,2026-07-09T08:03:00+00:00,post,account,chat,viewed,0.848,P04,True Positive - Recruitment Network
EVT-0000945,C-004,A-0038,S-00132,,,2026-07-08T18:12:00+00:00,login,search,chat,updated,0.785,P12,True Positive - Recruitment Network
EVT-0000946,C-004,A-0041,S-00148,CT-000610,TGT-007,2026-07-10T00:04:00+00:00,post,reporting,chat,created,0.949,P12,True Positive - Recruitment Network
EVT-0000947,C-004,A-0036,S-00127,CT-000611,TGT-007,2026-07-09T00:14:00+00:00,post,search,account_layer,submitted,0.779,,True Positive - Recruitment Network
EVT-0000948,C-004,A-0043,S-00156,,TGT-005,2026-07-09T02:35:00+00:00,search,system,account_layer,submitted,0.813,,True Positive - Recruitment Network
EVT-0000949,C-004,A-0038,S-00134,CT-000612,TGT-006,2026-07-08T10:15:00+00:00,message,chat,moderation_queue,created,0.906,,True Positive - Recruitment Network
EVT-0000950,C-004,A-0043,S-00154,,TGT-007,2026-07-07T21:45:00+00:00,login,account,chat,created,0.811,,True Positive - Recruitment Network
EVT-0000951,C-004,A-0039,S-00138,CT-000613,TGT-005,2026-07-07T21:51:00+00:00,post,system,account_layer,viewed,0.608,,True Positive - Recruitment Network
EVT-0000952,C-004,A-0047,S-00167,CT-000614,TGT-005,2026-07-10T20:45:00+00:00,post,search,api,shared,0.871,P09,True Positive - Recruitment Network
EVT-0000953,C-004,A-0040,S-00143,CT-000615,TGT-006,2026-07-10T16:27:00+00:00,message,system,account_layer,created,0.786,P04,True Positive - Recruitment Network
EVT-0000954,C-004,A-0043,S-00156,,,2026-07-09T21:40:00+00:00,migration_signal,account,account_layer,submitted,0.637,,True Positive - Recruitment Network
EVT-0000955,C-004,A-0043,S-00154,CT-000616,TGT-005,2026-07-10T06:27:00+00:00,post,reporting,chat,created,0.65,,True Positive - Recruitment Network
EVT-0000956,C-004,A-0044,S-00157,CT-000617,TGT-005,2026-07-07T14:42:00+00:00,report,reporting,api,submitted,0.864,,True Positive - Recruitment Network
EVT-0000957,C-004,A-0037,S-00130,CT-000618,TGT-006,2026-07-10T09:59:00+00:00,report,account,api,submitted,0.776,,True Positive - Recruitment Network
EVT-0000958,C-004,A-0037,S-00128,CT-000619,TGT-006,2026-07-08T09:44:00+00:00,post,reporting,chat,updated,0.724,P08,True Positive - Recruitment Network
EVT-0000959,C-004,A-0036,S-00124,CT-000620,TGT-005,2026-07-08T21:44:00+00:00,post,search,chat,updated,0.645,P09,True Positive - Recruitment Network
EVT-0000960,C-004,A-0036,S-00123,,TGT-006,2026-07-08T12:23:00+00:00,profile_update,reporting,moderation_queue,created,0.789,P08,True Positive - Recruitment Network
EVT-0000961,C-004,A-0039,S-00137,,TGT-005,2026-07-10T14:29:00+00:00,profile_update,chat,moderation_queue,shared,0.588,P08,True Positive - Recruitment Network
EVT-0000962,C-004,A-0044,S-00157,,,2026-07-09T05:10:00+00:00,migration_signal,search,moderation_queue,shared,0.662,P04,True Positive - Recruitment Network
EVT-0000963,C-004,A-0040,S-00142,CT-000621,TGT-007,2026-07-10T15:28:00+00:00,message,account,api,viewed,0.718,P12,True Positive - Recruitment Network
EVT-0000964,C-004,A-0037,S-00131,CT-000622,TGT-007,2026-07-08T18:22:00+00:00,post,reporting,account_layer,viewed,0.746,P12,True Positive - Recruitment Network
EVT-0000965,C-004,A-0043,S-00154,CT-000623,TGT-007,2026-07-07T18:34:00+00:00,post,chat,chat,created,0.648,P09,True Positive - Recruitment Network
EVT-0000966,C-004,A-0045,S-00160,CT-000624,TGT-007,2026-07-10T22:06:00+00:00,message,reporting,chat,updated,0.917,P09,True Positive - Recruitment Network
EVT-0000967,C-004,A-0040,S-00144,CT-000625,TGT-007,2026-07-10T04:41:00+00:00,post,search,moderation_queue,shared,0.821,P12,True Positive - Recruitment Network
EVT-0000968,C-004,A-0044,S-00157,CT-000626,TGT-007,2026-07-09T21:52:00+00:00,post,chat,account_layer,created,0.923,P08,True Positive - Recruitment Network
EVT-0000969,C-004,A-0038,S-00132,CT-000627,TGT-007,2026-07-07T10:53:00+00:00,post,search,moderation_queue,submitted,0.836,P04,True Positive - Recruitment Network
EVT-0000970,C-004,A-0043,S-00155,CT-000628,TGT-007,2026-07-07T18:44:00+00:00,post,system,moderation_queue,shared,0.855,P04,True Positive - Recruitment Network
EVT-0000971,C-004,A-0043,S-00154,CT-000629,TGT-005,2026-07-09T07:41:00+00:00,report,system,api,submitted,0.618,,True Positive - Recruitment Network
EVT-0000972,C-004,A-0041,S-00148,CT-000630,TGT-007,2026-07-07T11:35:00+00:00,post,chat,chat,created,0.862,P09,True Positive - Recruitment Network
EVT-0000973,C-004,A-0045,S-00160,CT-000631,TGT-007,2026-07-09T09:51:00+00:00,message,chat,api,shared,0.755,,True Positive - Recruitment Network
EVT-0000974,C-004,A-0040,S-00140,CT-000632,TGT-006,2026-07-09T14:14:00+00:00,message,search,api,created,0.796,P04,True Positive - Recruitment Network
EVT-0000975,C-004,A-0036,S-00124,,TGT-006,2026-07-10T07:22:00+00:00,login,system,account_layer,updated,0.854,P04,True Positive - Recruitment Network
EVT-0000976,C-004,A-0037,S-00129,,TGT-005,2026-07-08T04:54:00+00:00,search,account,account_layer,shared,0.613,P12,True Positive - Recruitment Network
EVT-0000977,C-004,A-0044,S-00157,CT-000633,TGT-007,2026-07-10T00:28:00+00:00,report,account,chat,submitted,0.74,P12,True Positive - Recruitment Network
EVT-0000978,C-004,A-0043,S-00156,,,2026-07-08T13:18:00+00:00,login,reporting,api,submitted,0.895,,True Positive - Recruitment Network
